path	size_bytes	classification	role	reason	authority_source	safe_action	role_reason	top_pack_dir
proof_packs/POST_MERGE_VALIDATION_2026-03-07_757ae4d4c/raw/verify_registry.txt	539	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_MERGE_VALIDATION_2026-03-07_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/00_EXEC_SUMMARY.md	738	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/01_BOOTSTRAP.md	780	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/02_SEALED_BASELINE_TRUTH.md	1367	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/03_CANONICAL_FACTS.md	2736	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/04_CLOSED_QUESTIONS.md	1557	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/05_OPEN_NEXT_SURFACES.md	933	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/06_REENTRY_RULES.md	1015	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/07_ANTI_REGRESSION_GUARDRAILS.md	862	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/08_REFERENCE_INDEX.md	1800	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/09_CANON_DECLARATION.md	537	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/10_NEXT_ITERATION_HANDOFF.md	1142	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/ROLLBACK.md	210	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/VERDICT.md	158	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/current_untracked_all.txt	35143	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/current_untracked_nonproof_only.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/current_untracked_proof_only.txt	35143	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/current_workspace_snapshot_metrics.txt	75	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/git_branch_show_current.txt	5	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/git_log_10_oneline.txt	714	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/git_rev_parse_short.txt	10	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/git_status_short.txt	586	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_ci_truth.md	531	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_doctrine_VERDICT.md	397	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_doctrine_file_index.txt	5365	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_doctrine_pack_exists.txt	70	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_final_seal_CERTIFICATE.md	1129	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_final_seal_VERDICT.md	89	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_final_seal_file_index.txt	3776	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_final_seal_pack_exists.txt	59	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_hygiene_VERDICT.md	205	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_hygiene_file_index.txt	4238	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_hygiene_pack_exists.txt	67	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_seal_conditions_eval.txt	452	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_seal_declaration.md	599	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/ref_workspace_truth.md	606	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/raw/reference_index_counts.txt	55	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/POST_SEAL_BASELINE_CANONIZATION_2026-03-07_1245_757ae4d4c/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/00_EXEC_SUMMARY.md	399	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/00_SCOPE.md	696	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/01_VERSION_ALIGNMENT.md	828	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/04_POST_DEPLOY_CHECKS.md	841	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/ROLLBACK.md	696	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/VERDICT.md	484	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/00_bootstrap.env	721	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/02_appimage_build.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/02_appimage_build.summary.txt	394	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/02_appimage_candidates.txt	76	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/03_deploy.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/04_post_checks.env	848	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/04_post_checks.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/raw/05_required_gates.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_ARTIFACT_ALIGNMENT_2026-03-07_1457_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/00_EXEC_SUMMARY.md	381	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/00_SCOPE.md	531	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/01_AUTHORIZATION.md	426	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/02_REPO_TRUTH.md	535	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/03_BUILD_EXECUTION.md	647	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/04_DEPLOY_DECISION.md	557	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/05_GATES_REPORT.md	518	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/06_NEXT_ACTION_UNDER_30_MIN.md	584	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/07_ROLLBACK_PLAN.md	445	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/ROLLBACK.md	235	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/VERDICT.md	377	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/raw/00_bootstrap.env	128	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/PROD_BUILD_DEPLOY_2026-03-07_1407_757ae4d4c9/
